"Country","Language Name","Language Code","Classification","Family","Is ISO Recognized","Is Sign Language","1st Language Pop","Language Vitality","Alternate Names","GRN Numbers","Varieties (ROLV)","Continent","Country Code","Is Remaining V2025 Need"
"Myanmar","Chin, Lautu [clt]","clt","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Maraic, Mara","Sino-Tibetan","Yes","No","15","5 - Developing","Lautu (MM, L)Lautu Chin (MM, L)Lawhtu (MM, L)","Chin, Lautu (5139, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Mro-Khimi [cmr]","cmr","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern","Sino-Tibetan","Yes","No","75","6b - Threatened","Ahraing Khami (MM, L)Areung (MM, L)Aroeng (MM, L)Hrengna (MM, L)Wakun (MM, L)Wakung (MM, L)Awa Khami (MM, L)Khami (MM, L)Khimi (MM, L)Khumi Awa (MM, L)Mro (MM, L)Mro-Khimi Chin (MM, L)","Mro-Khimi (5176, GRN rec: Yes)Mro-Khimi: Vakung (24665, GRN rec: No)Mro-Khimi: Arang (24666, GRN rec: No)Mro-Khimi: Xata (24667, GRN rec: No)Mro-Khimi: Xengna (24668, GRN rec: No)","Vakung (24665)Arang (24666)Xata (24667)Xengna (24668)","Asia","MM","No"
"Myanmar","Chin, Uppu [cnb]","cnb","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern, Cho-Asho, Cho","Sino-Tibetan","Yes","No","44,4","6a - Vigorous","Chin Pong (MM, L)Chin Pung (MM, L)Chinbon Chin (MM, L)Chindwin Chin (MM, L)Chinpon (MM, L)Oo-pu (MM, L)Sho (MM, L)Tuishiip (MM, L)Tuiship (MM, L)Uppu (MM, L)Uppu Chin (MM, L)Ütbü (MM, L)","Uppu Tuiship (8758, GRN rec: Yes)Zinbon Chin (19397, GRN rec: Yes)Chin, Uppu: Doitu (24669, GRN rec: No)","Uppu Tuiship (08758)","Asia","MM","No"
"Myanmar","Chin, Hakha [cnh]","cnh","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Central, Lai","Sino-Tibetan","Yes","No","298,69","3 - Wider Communication","Klangklang (MM, L)Thlantlang (IN, L)Baungshe (IN, L)Baungshe (MM, L)Haka (MM, L)Haka Chin (IN, L)Haka Chin (MM, L)Hakha (MM, L)Hakha Lai (IN, L)Hakha Lai (MM, L)Lai (IN, L)Lai (MM, L)Lai Chin (MM, L)Lai Hawlh (IN, L)Lai Pawi (IN, L)","Chin, Hakha (400, GRN rec: Yes)Chin, Hakha (400, GRN rec: Yes)Chin, Hakha (400, GRN rec: Yes)Chin, Haka: Thantlang (8773, GRN rec: No)Chin, Haka: Thantlang (8773, GRN rec: No)Chin, Haka: Thantlang (8773, GRN rec: No)Chin, Haka: Sumsi (8774, GRN rec: Yes)Chin, Haka: Sumsi (8774, GRN rec: Yes)Chin, Haka: Sumsi (8774, GRN rec: Yes)Chin, Haka: Zokhua (8775, GRN rec: No)Chin, Haka: Zokhua (8775, GRN rec: No)Chin, Haka: Zokhua (8775, GRN rec: No)","Thantlang (08773)Sumsi (08774)Zokhua (08775)","Asia","MM","No"
"Myanmar","Chin, Khumi [cnk]","cnk","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern","Sino-Tibetan","Yes","No","64","5 - Developing","Yindu (BD, L)Kaladan Khumi (MM, L)Kami (IN, L)Khami (BD, L)Khami (IN, L)Khami (MM, L)Khumi (BD, L)Khumi (IN, L)Khumi (MM, L)Khumi Chin (BD, L)Khumi Chin (IN, L)Khumi Chin (MM, L)Khuni (BD, L)Khuni (IN, L)Kumi (IN, L)Yangpan (MM, L)","Chin, Khumi: Awa (1150, GRN rec: Yes)Chin, Khumi: Awa (1150, GRN rec: Yes)Chin, Khumi: Awa (1150, GRN rec: Yes)Chin, Khumi: Bangladesh (5091, GRN rec: Yes)Chin, Khumi: Bangladesh (5091, GRN rec: Yes)Chin, Khumi: Bangladesh (5091, GRN rec: Yes)Chin, Khumi (5092, GRN rec: Yes)Chin, Khumi (5092, GRN rec: Yes)Chin, Khumi (5092, GRN rec: Yes)Chin, Khumi: Yindi (8780, GRN rec: Yes)Chin, Khumi: Yindi (8780, GRN rec: Yes)Chin, Khumi: Yindi (8780, GRN rec: Yes)Chin, Khumi: Eastern Kaladan (24673, GRN rec: No)Chin, Khumi: Eastern Kaladan (24673, GRN rec: No)Chin, Khumi: Eastern Kaladan (24673, GRN rec: No)Chin, Khumi: Kaladan (24674, GRN rec: No)Chin, Khumi: Kaladan (24674, GRN rec: No)Chin, Khumi: Kaladan (24674, GRN rec: No)Chin, Khumi: Pi Chaung (24675, GRN rec: No)Chin, Khumi: Pi Chaung (24675, GRN rec: No)Chin, Khumi: Pi Chaung (24675, GRN rec: No)Chin, Khumi: Southern Paletwa (24676, GRN rec: No)Chin, Khumi: Southern Paletwa (24676, GRN rec: No)Chin, Khumi: Southern Paletwa (24676, GRN rec: No)","Awa (01150)Bangladesh (05091)Yindi (08780)Eastern Kaladan (24673)Kaladan (24674)Pi Chaung (24675)Southern Paletwa (24676)","Asia","MM","No"
"Myanmar","Chin, Ngawn [cnw]","cnw","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Central","Sino-Tibetan","Yes","No","19","5 - Developing","Ngawn (MM, L)Ngon (MM, L)Ngorn (MM, L)","Chin, Ngawn (8789, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Chin, Asho [csh]","csh","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern, Cho-Asho, Asho","Sino-Tibetan","Yes","No","184","5 - Developing","Asho (MM, L)Asho Chin (BD, L)Asho Chin (MM, L)Ashu (MM, L)Hyow (MM, L)Khamaw (MM, L)Khamoe (MM, L)Khyang (BD, L)Khyang (MM, L)Khyeng (BD, L)Kyang (MM, L)Qin (BD, L)Qin (MM, L)Saingbaung (MM, L)Sho (BD, L)Sho (MM, L)Shoa (BD, L)Shoa (MM, L)","Chin, Asho (401, GRN rec: Yes)Chin, Asho (401, GRN rec: Yes)Khyang (3253, GRN rec: Yes)Khyang (3253, GRN rec: Yes)Chin, Asho: Thayetmyo (5149, GRN rec: No)Chin, Asho: Thayetmyo (5149, GRN rec: No)Chin, Asho: Chittagong (8754, GRN rec: No)Chin, Asho: Chittagong (8754, GRN rec: No)Chin, Asho: Lemyo (8755, GRN rec: No)Chin, Asho: Lemyo (8755, GRN rec: No)Chin, Asho: Minbu (8756, GRN rec: No)Chin, Asho: Minbu (8756, GRN rec: No)Chin, Asho: Sandoway (8757, GRN rec: No)Chin, Asho: Sandoway (8757, GRN rec: No)Chin, Asho: Sung Tu (19468, GRN rec: Yes)Chin, Asho: Sung Tu (19468, GRN rec: Yes)Chin, Asho: Lai (21252, GRN rec: No)Chin, Asho: Lai (21252, GRN rec: No)Chin Kungsho (21284, GRN rec: Yes)Chin Kungsho (21284, GRN rec: Yes)Chin, Asho: Kongtu (24708, GRN rec: No)Chin, Asho: Kongtu (24708, GRN rec: No)Chin, Asho: Laitu (24709, GRN rec: No)Chin, Asho: Laitu (24709, GRN rec: No)Chin, Asho: Plains (24710, GRN rec: No)Chin, Asho: Plains (24710, GRN rec: No)","Khyang (03253)Thayetmyo (05149)Chittagong (08754)Lemyo (08755)Minbu (08756)Sandoway (08757)Sung Tu (19468)Lai (21252)Chin Kungsho (21284)Laitu (24709)Plains (24710)","Asia","MM","No"
"Myanmar","Chin, Songlai [csj]","csj","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern","Sino-Tibetan","Yes","No","7,3","6a - Vigorous","Hiatuii (MM, L)Song (MM, L)Hio (MM, L)","Chin, Songlai (22538, GRN rec: No)Chin, Songlai: Doitu (24711, GRN rec: No)Chin, Songlai: Hettui (24712, GRN rec: No)Chin, Songlai: Lai (24713, GRN rec: No)Chin, Songlai: Mang Um (24714, GRN rec: No)","Doitu (24711)Hettui (24712)Lai (24713)Mang Um (24714)","Asia","MM","No"
"Myanmar","Chin, Sumtu [csv]","csv","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern, Cho-Asho, Asho","Sino-Tibetan","Yes","No","14","5 - Developing","Ahmyo (MM, L)Chang (MM, L)Cumtu (MM, L)Hmyo (MM, L)Settu (MM, L)Settu Hmyo (MM, L)Sumtu Chin (MM, L)Sungtu (MM, L)","Chin, Sumtu (22533, GRN rec: No)","","Asia","MM","No"
"Myanmar","Chin, Siyin [csy]","csy","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Northern, Sizang","Sino-Tibetan","Yes","No","10,7","5 - Developing","Eima kam (MM, L)Siyang (MM, L)Siyin (MM, L)Sizang (MM, L)","Chin, Siyin (1129, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Chin, Tedim [ctd]","ctd","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Northern, Thado","Sino-Tibetan","Yes","No","411","5 - Developing","Kamhao (IN, L)Kamhao (MM, L)Kamhow (IN, L)Kamhow (MM, L)Ei pau (MM, L)Hai-Dim (MM, L)Tedim (IN, L)Tedim (MM, L)Tiddim (IN, L)Tiddim (MM, L)Tidim (MM, L)Zo pau (MM, L)Zome (MM, L)Zomi (MM, L)","Chin, Tedim (148, GRN rec: Yes)Chin, Tedim (148, GRN rec: Yes)Chin, Tedim: Sokte (8793, GRN rec: No)Chin, Tedim: Sokte (8793, GRN rec: No)","Sokte (08793)","Asia","MM","No"
"Myanmar","Chin, Thaiphum [cth]","cth","Sino-Tibetan, Tibeto-Burman, Kuki-Chin","Sino-Tibetan","Yes","No","1","5 - Developing","Thaiphum (MM, L)Thui Phum (MM, L)","Chin, Thaiphum (23409, GRN rec: No)","","Asia","MM","No"
"Myanmar","Chin, Zotung [czt]","czt","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Maraic","Sino-Tibetan","Yes","No","40","5 - Developing","Yotun (MM, L)Zo Mingphuin (MM, L)Zobya (MM, L)Zotung (MM, L)Zotung Chin (MM, L)","Chin, Zotung (5141, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Chin, Daai [dao]","dao","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern, Cho-Asho, Cho","Sino-Tibetan","Yes","No","37","5 - Developing","Yang (MM, L)Yet (MM, L)Daai (MM, L)Daai Chin (MM, L)Dai (MM, L)Khyo (MM, L)Kkhyou (MM, L)","Chin, Daai (3535, GRN rec: Yes)Chin, Daai: Daa Yindu (21262, GRN rec: No)Chin, Dai: Ng'gha (21263, GRN rec: No)Chin, Dai: Vet (21282, GRN rec: No)Chin, Dai: Ngxang (22845, GRN rec: Yes)Chin, Daai: Duk-Msang (24740, GRN rec: No)Chin, Daai: Kheng (24741, GRN rec: No)Chin, Daai: Ma-Tu (24742, GRN rec: No)Chin, Daai: Mkui (24743, GRN rec: No)Chin, Daai: Nghngilo (24744, GRN rec: No)Chin, Daai: Shiip (24745, GRN rec: No)","Daa Yindu (21262)Ng'gha (21263)Vet (21282)Ngxang (22845)Duk-Msang (24740)Kheng (24741)Ma-Tu (24742)Mkui (24743)Nghngilo (24744)Shiip (24745)","Asia","MM","No"
"Myanmar","Danau [dnu]","dnu","Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Western Palaungic, Danau","Austro-Asiatic","Yes","No","2","6b - Threatened","Danaw (MM, L)","Danau (9103, GRN rec: No)","","Asia","MM","No"
"Myanmar","Danu [dnv]","dnv","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Burmish, Southern","Sino-Tibetan","Yes","No","116","6a - Vigorous","Intha-Yaw (MM, L)Taruw (MM, L)Täruw (MM, L)","Danu (22542, GRN rec: No)","","Asia","MM","No"
"Myanmar","Kayah, Eastern [eky]","eky","Sino-Tibetan, Tibeto-Burman, Karenic, Central","Sino-Tibetan","Yes","No","11","5 - Developing","Karenni (MM, L)Karennyi (MM, L)Karennyi (TH, L)Kayah (MM, L)Kayah (TH, L)Kayah Li (MM, L)Kayah Li (TH, L)Kayay (MM, L)Kayay (TH, L)Kayeh (MM, L)Kayeh (TH, L)Red Karen (MM, L)Red Karen (TH, L)","Kayah, Eastern: Presule (5169, GRN rec: Yes)Kayah, Eastern: Presule (5169, GRN rec: Yes)Kayah, Eastern (11718, GRN rec: No)Kayah, Eastern (11718, GRN rec: No)Kayah, Eastern: Upper (24120, GRN rec: No)Kayah, Eastern: Upper (24120, GRN rec: No)Kayah, Eastern: Lower (24121, GRN rec: No)Kayah, Eastern: Lower (24121, GRN rec: No)","Presule (05169)Upper (24120)Lower (24121)","Asia","MM","No"
"Myanmar","Karen, Geko [ghk]","ghk","Sino-Tibetan, Tibeto-Burman, Karenic, Central","Sino-Tibetan","Yes","No","17","6a - Vigorous","Htideh (MM, L)Gaikho (MM, L)Gekho (MM, L)Gek'o (MM, L)Ghekhol (MM, L)Ghekhu (MM, L)Gheko (MM, L)Kakhau (MM, L)Kayan (MM, L)Kayan Kakhau (MM, L)Kekaungdu (MM, L)Kekhong (MM, L)Keku (MM, L)Yathu Gekho (MM, L)","Karen, Geko (11617, GRN rec: Yes)Karen, Geko: Geker (24978, GRN rec: No)Karen, Geko: Thaidai (24979, GRN rec: No)Karen, Geko: Gekho (24980, GRN rec: No)","Geker (24978)Thaidai (24979)Gekho (24980)","Asia","MM","No"
"Myanmar","Chin, Matu [hlt]","hlt","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Peripheral, Southern, Cho-Asho, Cho","Sino-Tibetan","Yes","No","44","5 - Developing","Batu (MM, L)Changpyang (MM, L)Ngatu (MM, L)Valang (MM, L)Vuitu (MM, L)Matu (IN, L)Matu (MM, L)Matu Chin (IN, L)Matu Chin (MM, L)Matupi (IN, L)Matupi (MM, L)Nga La (IN, L)Nga La (MM, L)","Chin, Matu (5145, GRN rec: Yes)Chin, Matu (5145, GRN rec: Yes)Chin, Matu: Thui Phum (21288, GRN rec: No)Chin, Matu: Thui Phum (21288, GRN rec: No)Chin, Matu: Ciing (25082, GRN rec: No)Chin, Matu: Ciing (25082, GRN rec: No)Chin,Matu: Thlangpang (25083, GRN rec: No)Chin,Matu: Thlangpang (25083, GRN rec: No)Chin, Matu: Doem (25084, GRN rec: No)Chin, Matu: Doem (25084, GRN rec: No)Chin, Matu: Haltu (25085, GRN rec: No)Chin, Matu: Haltu (25085, GRN rec: No)Chin, Matu: Langle-Tamtlaih (25086, GRN rec: No)Chin, Matu: Langle-Tamtlaih (25086, GRN rec: No)Chin, Matu: Ngaleng (25087, GRN rec: No)Chin, Matu: Ngaleng (25087, GRN rec: No)Chin, Matu: Phaneng (25088, GRN rec: No)Chin, Matu: Phaneng (25088, GRN rec: No)","Thui Phum (21288)Ciing (25082)Doem (25084)Haltu (25085)","Asia","MM","No"
"Myanmar","Hpon [hpo]","hpo","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Burmish, Northern","Sino-Tibetan","Yes","No","0","9 - Dormant","Hpön (MM, L)Hpun (MM, L)Megyaw (MM, L)Phon (MM, L)Phön (MM, L)Phun (MM, L)Samong (MM, L)","Hpon (10696, GRN rec: No)Hpon: North (26943, GRN rec: No)Hpon: South (26944, GRN rec: No)","North (26943)South (26944)","Asia","MM","No"
"Myanmar","Intha [int]","int","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Burmish, Southern","Sino-Tibetan","Yes","No","103","6a - Vigorous","Inntha (MM, L)Insa (MM, L)Naung Ma (MM, L)","Intha (10906, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Karen, Mobwa [jkm]","jkm","Sino-Tibetan, Tibeto-Burman, Karenic, Southern","Sino-Tibetan","Yes","No","4","6b - Threatened","Southern Mobwa (MM, L)Bilichi (MM, L)Blimaw (MM, L)Dermuha (MM, L)Maleh (MM, L)Mobwa Karen (MM, L)Monpwa (MM, L)Mopwa (MM, L)Palachi (MM, L)Palakhi (MM, L)Palaychi (MM, L)Pa-Le-Chi (MM, L)","Karen, Mobwa (23139, GRN rec: No)Karen, Mobwa: Palaychi (28187, GRN rec: No)Karen, Mobwa: Dermuha (28188, GRN rec: No)","","Asia","MM","No"
"Myanmar","Karen, Paku [jkp]","jkp","Sino-Tibetan, Tibeto-Burman, Karenic, Southern","Sino-Tibetan","Yes","No","6,71","6a - Vigorous","Mogpha (MM, L)Mogwa (MM, L)Monebwa (MM, L)Monnepwa (MM, L)Mopaga (MM, L)Mopha (MM, L)Pagu (MM, L)Paku (MM, L)Paku Karen (MM, L)Thalwepwe (MM, L)","Karen, Paku (11620, GRN rec: Yes)Karen, Paku: Bawgali (26945, GRN rec: No)Karen, Paku: Kyauk Gyi (26946, GRN rec: No)Karen, Paku: Mawchi (26947, GRN rec: No)Karen, Paku: Shwe Kyin (26948, GRN rec: No)","Bawgali (26945)Kyauk Gyi (26946)Mawchi (26947)Shwe Kyin (26948)","Asia","MM","No"
"Myanmar","Naga, Makuri [jmn]","jmn","Sino-Tibetan, Tibeto-Burman, Kuki-Chin","Sino-Tibetan","Yes","No","6,5","5 - Developing","Saingpuri (MM, L)Shaera (MM, L)Shu (MM, L)Makuri (IN, L)Makuri (MM, L)Makury (MM, L)Makury Naga (IN, L)","Naga, Makuri (5177, GRN rec: Yes)Naga, Makuri (5177, GRN rec: Yes)Naga, Makuri: Saingphule (25104, GRN rec: No)Naga, Makuri: Saingphule (25104, GRN rec: No)Naga, Makuri: Kyaungphuri (25105, GRN rec: No)Naga, Makuri: Kyaungphuri (25105, GRN rec: No)Naga, Makuri: Shera (25106, GRN rec: No)Naga, Makuri: Shera (25106, GRN rec: No)Naga, Makuri: Arale (26951, GRN rec: No)Naga, Makuri: Arale (26951, GRN rec: No)Naga, Makuri: Kyile (26953, GRN rec: No)Naga, Makuri: Kyile (26953, GRN rec: No)Naga, Makuri: Makhwale (26954, GRN rec: No)Naga, Makuri: Makhwale (26954, GRN rec: No)","Arale (26951)","Asia","MM","No"
"Myanmar","Jingpho [kac]","kac","Sino-Tibetan, Tibeto-Burman, Sal, Jingppaw-Asakia, Jingphaw","Sino-Tibetan","Yes","No","940","3 - Wider Communication","Dalaung (MM, L)Duleng (MM, L)Gauri (CN, L)Gauri (MM, L)Guari (MM, L)Hkahku (MM, L)Hka-Hku (CN, L)Hka-Hku (MM, L)Hkauri (CN, L)Hkauri (MM, L)Jili (CN, L)Jili (MM, L)Kauzhika (CN, L)Khauri (CN, L)Nkhum (CN, L)Nkhumka (CN, L)Satanka (CN, L)Xidan (CN, L)Aphu (MM, L)Chingpaw (CN, L)Chingpaw (MM, L)Chingp'o (CN, L)Chingp'o (MM, L)Dashanhua (CN, L)Jinghpaw (CN, L)Jinghpaw (MM, L)Jinghpaw ga (CN, L)Jinghpaw ga (MM, L)Jinghpo (CN, L)Jinghpo (MM, L)Jingphaw (MM, L)Jìngphòʔ gà (MM, L)Jingpo (CN, L)Kachin (CN, L)Kachin (MM, L)Marip (CN, L)Phu (MM, L)","Jingpho (175, GRN rec: Yes)Jingpho (175, GRN rec: Yes)Jingpho: Dulong (1169, GRN rec: Yes)Jingpho: Dulong (1169, GRN rec: Yes)Jingpho: Dzili (11172, GRN rec: No)Jingpho: Dzili (11172, GRN rec: No)Jingpho: Enkun (11173, GRN rec: No)Jingpho: Enkun (11173, GRN rec: No)Jingpho: Hkaku (11174, GRN rec: No)Jingpho: Hkaku (11174, GRN rec: No)Jingpho: Kauri (11176, GRN rec: No)Jingpho: Kauri (11176, GRN rec: No)Jingpho: Shidan (11177, GRN rec: No)Jingpho: Shidan (11177, GRN rec: No)Jingpho: Mengzhi (26704, GRN rec: No)Jingpho: Mengzhi (26704, GRN rec: No)","Dulong (01169)Dzili (11172)Enkun (11173)Hkaku (11174)Kauri (11176)Shidan (11177)Mengzhi (26704)","Asia","MM","No"
"Myanmar","Khamti [kht]","kht","Kra-Dai, Kam-Tai, Tai, Southwestern","Kra-Dai","Yes","No","14","5 - Developing","Hkampti Shan (MM, L)Hkamti (IN, L)Hkamti (MM, L)Kam Ti (MM, L)Khampti (IN, L)Khampti (MM, L)Khampti Sam (MM, L)Khampti Shan (MM, L)Kham-Tai (IN, L)Khamti Shan (IN, L)Khamti Shan (MM, L)Khandi Shan (MM, L)Khantis (IN, L)Tai Kam Ti (MM, L)Tai Kham Ti (IN, L)Tai-Khamti (MM, L)","Khamti (1171, GRN rec: Yes)Khamti (1171, GRN rec: Yes)Khamti: Assam (11929, GRN rec: Yes)Khamti: Assam (11929, GRN rec: Yes)Khamti: North Burma Khamti (11930, GRN rec: No)Khamti: North Burma Khamti (11930, GRN rec: No)Khamti: Sinkaling Hkamti (11931, GRN rec: No)Khamti: Sinkaling Hkamti (11931, GRN rec: No)","Assam (11929)North Burma (11930)Sinkaling (11931)","Asia","MM","No"
"Myanmar","Karen, Pwo Eastern [kjp]","kjp","Sino-Tibetan, Tibeto-Burman, Karenic, Peripheral","Sino-Tibetan","Yes","No","1,230,000","5 - Developing","Eastern Border Pwo Karen (MM, L)Inland Eastern Pwo Karen (MM, L)Moulmein (MM, L)Phetchaburi Pwo Karen (TH, L)Southern Pwo Karen (MM, L)Moulmein Pwo Karen (MM, L)Phlong (MM, L)Phlou (TH, L)Pho (MM, L)Southern Pwo Karen (TH, L)","Karen, Pwo Eastern: Kanjanaburi (2403, GRN rec: Yes)Karen, Pwo Eastern: Kanjanaburi (2403, GRN rec: Yes)Karen, Pwo Eastern: Kawkareik (11624, GRN rec: No)Karen, Pwo Eastern: Kawkareik (11624, GRN rec: No)Karen, Pwo Eastern: Pa'an (11625, GRN rec: No)Karen, Pwo Eastern: Pa'an (11625, GRN rec: No)Karen, Pwo Eastern: Tavoy (11626, GRN rec: No)Karen, Pwo Eastern: Tavoy (11626, GRN rec: No)Karen, Pwo Western Thailand: Kanchanaburi Pwo Kare (11631, GRN rec: No)Karen, Pwo Western Thailand: Kanchanaburi Pwo Kare (11631, GRN rec: No)Karen, Pwo Western Thailand: Ratchaburi Pwo Karen (11632, GRN rec: No)Karen, Pwo Western Thailand: Ratchaburi Pwo Karen (11632, GRN rec: No)Karen, Pwo West-Central Thailand (19467, GRN rec: Yes)Karen, Pwo West-Central Thailand (19467, GRN rec: Yes)","Kanjanaburi (02403)Kawkareik (11624)Pa'an (11625)Kanchanaburi (11631)Ratchaburi (11632)","Asia","MM","No"
"Myanmar","Khün [kkh]","kkh","Kra-Dai, Kam-Tai, Tai, Southwestern","Kra-Dai","Yes","No","120,6","5 - Developing","Gon Shan (MM, L)Gon Shan (TH, L)Hkun (MM, L)Hkun (TH, L)Kengtung Dai (MM, L)Khuen (MM, L)Khuen (TH, L)Khun Shan (MM, L)Khun Shan (TH, L)Khyn (MM, L)Tai Khün (MM, L)Tai Khün (TH, L)Tai-Khuen (MM, L)","Khun (1152, GRN rec: Yes)Khun (1152, GRN rec: Yes)Khun (1152, GRN rec: Yes)Khun: Kang Muang (26960, GRN rec: No)Khun: Kang Muang (26960, GRN rec: No)Khun: Kang Muang (26960, GRN rec: No)Khun: Muang Lang (26961, GRN rec: No)Khun: Muang Lang (26961, GRN rec: No)Khun: Muang Lang (26961, GRN rec: No)","","Asia","MM","No"
"Myanmar","Karen, S'gaw [ksw]","ksw","Sino-Tibetan, Tibeto-Burman, Karenic, Southern","Sino-Tibetan","Yes","No","2,255,930","3 - Wider Communication","Dawei (MM, L)Pa'an (MM, L)Palachi (TH, L)Burmese Karen (MM, L)Burmese Karen (TH, L)Kanyaw (MM, L)Kanyaw (TH, L)Karen (TH, L)Kayinpyu (MM, L)Kyetho (MM, L)Paganyaw (MM, L)Paganyaw (TH, L)Pchcknya (MM, L)Pwakanyaw (TH, L)Pwakenyaw (MM, L)S'gau (MM, L)S'gau (TH, L)S'gaw (MM, L)S'gaw (TH, L)S'gaw Kayin (MM, L)S'gaw Kayin (TH, L)White Karen (MM, L)White Karen (TH, L)Yang Khao (MM, L)Yang Khao (TH, L)","Karen, Sgaw (238, GRN rec: Yes)Karen, Sgaw (238, GRN rec: Yes)Karen, Sgaw: Palakhi (11636, GRN rec: No)Karen, Sgaw: Palakhi (11636, GRN rec: No)Karen, Sgaw: Panapu (11637, GRN rec: No)Karen, Sgaw: Panapu (11637, GRN rec: No)Karen, Sgaw: Southern (26962, GRN rec: No)Karen, Sgaw: Southern (26962, GRN rec: No)Karen, Sgaw: Northern (26963, GRN rec: No)Karen, Sgaw: Northern (26963, GRN rec: No)Karen, Sgaw: Eastern (27587, GRN rec: No)Karen, Sgaw: Eastern (27587, GRN rec: No)Karen, Sgaw: Delta (29732, GRN rec: No)Karen, Sgaw: Delta (29732, GRN rec: No)","Palakhi (11636)Panapu (11637)Southern (26962)Northern (26963)Eastern (27587)Delta (29732)","Asia","MM","No"
"Myanmar","Kayaw [kvl]","kvl","Sino-Tibetan, Tibeto-Burman, Karenic, Central","Sino-Tibetan","Yes","No","21","5 - Developing","Deleh (MM, L)Ka-yaw (MM, L)Khithown (MM, L)Khitthit (MM, L)Laku (MM, L)Pramano (MM, L)","Kayaw (1126, GRN rec: Yes)Kayah, Kayaw (5173, GRN rec: Yes)Kayaw: Lower (26964, GRN rec: No)Kayaw: Upper (26965, GRN rec: No)Kayaw: Bwe-Kayawr (27168, GRN rec: No)","Kayaw (05173)Lower (26964)Upper (26965)Bwe-Kayawr (27168)","Asia","MM","No"
"Myanmar","Karen, Geba [kvq]","kvq","Sino-Tibetan, Tibeto-Burman, Karenic, Central","Sino-Tibetan","Yes","No","46","5 - Developing","Sawkeepho (MM, L)Daneh (MM, L)Geba (MM, L)Kaba (MM, L)Karenbyu (MM, L)Kayinbyu (MM, L)Kayinpyu (MM, L)Kebar (MM, L)Kono (MM, L)Koo-ong (MM, L)Northern Bwe (MM, L)White Karen (MM, L)","Karen, Geba (11616, GRN rec: Yes)Karen, Geba: Sawkho (25159, GRN rec: No)Karen, Geba: Gerkho-Geba (25160, GRN rec: No)Karen, Geba: Thamitaik (25161, GRN rec: No)","Sawkho (25159)Gerkho (25160)Thamitaik (25161)","Asia","MM","No"
"Myanmar","Lahta [kvt]","kvt","Sino-Tibetan, Tibeto-Burman, Karenic, Northern","Sino-Tibetan","Yes","No","12","6a - Vigorous","Karen Lahta (MM, L)Kayan Lahta (MM, L)Khahta (MM, L)Lahta Karen (MM, L)Lethta (MM, L)Peu (MM, L)Taru (MM, L)Tarulakhi (MM, L)Turu (MM, L)Yan Wohta (MM, L)","Lahta (11618, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Yinbaw [kvu]","kvu","Sino-Tibetan, Tibeto-Burman, Karenic, Northern","Sino-Tibetan","Yes","No","5","6a - Vigorous","Yeinbaw (MM, L)Yinbaw Karen (MM, L)","Karen, Yinbaw (11638, GRN rec: Yes)","","Asia","MM","No"
"Myanmar","Yintale [kvy]","kvy","Sino-Tibetan, Tibeto-Burman, Karenic, Northern","Sino-Tibetan","Yes","No","1","6b - Threatened","Tali (MM, L)Taliak (MM, L)Yangatalet (MM, L)Yangtadai (MM, L)Yintale Karen (MM, L)Yintalet (MM, L)","Karen, Yintale (11639, GRN rec: Yes)Yintale: Bawlake (27169, GRN rec: No)Yintale: Wa Awng (27170, GRN rec: No)","Bawlake (27169)Wa Awng (27170)","Asia","MM","No"
